QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
-	some	astronomer	calculate	limit	Some astronomers calculate limits.	1.00	n	n	n	-	-
-	some	soldier	belonging to	army	Some soldiers belonging to armies.	1.00	n	n	n	-	-
-	some	opponent	face	enemy	Some opponents face enemies.	1.00	n	n	n	-	-
-	some	idea	help	scientist	Some ideas help scientists.	1.00	n	n	n	-	-
-	some	region	consists of	subdivision	Some regions consists of subdivisions.	1.00	n	n	n	-	-
-	some	hallway	connect	home	Some hallways connect homes.	1.00	n	n	n	-	-
-	some	musician	wear	leather	Some musicians wear leathers.	1.00	n	n	n	-	-
-	some	limestone	become	compound	Some limestone becomes compounds.	1.00	n	n	n	-	-
-	some	player	perform	song	Some players perform songs.	1.00	n	n	n	-	-
-	some	plant	grown from	seed	Some plants are grown from seeds.	1.00	n	n	n	-	-
-	some	doctor	take over	care	Some doctors take over care.	1.00	n	n	n	-	-
-	some	compound	dissolve in	water	Some compounds dissolve in water.	1.00	n	n	n	-	-
-	some	picture	taken by	spacecraft	Some pictures are taken by spacecraft.	1.00	n	n	n	-	-
-	some	tree	provide	food	Some trees provide food.	1.00	n	n	n	-	-
-	some	force	change	pressure	Some forces change pressure.	1.00	n	n	n	-	-
-	some	dot	mark	location	Some dots mark locations.	1.00	n	n	n	-	-
-	some	imbalance	lead to	disease	Some imbalances lead to diseases.	1.00	n	n	n	-	-
-	some	attacker	get	attack	Some attackers get attacks.	1.00	n	n	n	-	-
-	some	discovery	led to	improvement	Some discoveries are led to improvement.	1.00	n	n	n	-	-
-	some	doctor	specialize in	disease	Some doctors specialize in diseases.	1.00	n	n	n	-	-
-	some	company	provide	software	Some companies provide software.	1.00	n	n	n	-	-
-	some	player	begin	court	Some players begin courts.	1.00	n	n	n	-	-
-	some	developer	publish	game	Some developer publishes games.	1.00	n	n	n	-	-
-	some	bone	provide	protection	Some bones provide protection.	1.00	n	n	n	-	-
-	some	university	welcome	student	Some universities welcome students.	1.00	n	n	n	-	-
-	some	wind	accompanied by	rain	Some wind is accompanied by rain.	1.00	n	n	n	-	-
-	some	government	pass	bill	Some government passes bills.	1.00	n	n	n	-	-
-	some	heat	comes from	material	Some heat comess from materials.	1.00	n	n	n	-	-
-	some	book	promote	theory	Some books promote theories.	1.00	n	n	n	-	-
-	some	person	take	template	Some people take templates.	1.00	n	n	n	-	-
-	some	material	include	rubber	Some materials include rubber.	1.00	n	n	n	-	-
-	some	wife	died of	tumor	Some wives are died of tumors.	1.00	n	n	n	-	-
-	some	song	include	theme	Some songs include themes.	1.00	n	n	n	-	-
-	some	carriage	powered by	engine	Some carriage is powered by engines.	1.00	n	n	n	-	-
-	some	trainer	use	method	Some trainers use methods.	1.00	n	n	n	-	-
-	some	person	perform	labor	Some people perform labor.	1.00	n	n	n	-	-
-	some	bruise	caused by	blow	Some bruise is caused by blows.	1.00	n	n	n	-	-
-	some	player	wear	boot	Some players wear boots.	1.00	n	n	n	-	-
-	some	wallet	hold	information	Some wallets hold information.	1.00	n	n	n	-	-
-	some	someone	works with	technology	Some people works with technology.	1.00	n	n	n	-	-
-	some	crime	include	death	Some crime includes death.	1.00	n	n	n	-	-
-	some	father	own	shop	Some fathers own shops.	1.00	n	n	n	-	-
-	some	son	see	bride	Some sons see brides.	1.00	n	n	n	-	-
-	some	pollution	contributes to	effect	Some pollution contributess to effects.	1.00	n	n	n	-	-
-	some	sport	include	badminton	Some sports include badminton.	1.00	n	n	n	-	-
-	some	air	passes through	nose	Some air passess through noses.	1.00	n	n	n	-	-
-	some	prolactin	affect	production	Some prolactin affects production.	1.00	n	n	n	-	-
-	some	experiment	use	gas	Some experiments use gases.	1.00	n	n	n	-	-
-	some	weight	caused by	accumulation	Some weight is caused by accumulation.	1.00	n	n	n	-	-
-	some	dirt	absorb	water	Some dirt absorbs water.	1.00	n	n	n	-	-
-	some	college	give	instruction	Some colleges give instruction.	1.00	n	n	n	-	-
-	some	air	include	oxygen	Some air includes oxygen.	1.00	n	n	n	-	-
-	some	virus	affect	mammal	Some viruses affect mammals.	1.00	n	n	n	-	-
-	some	bird	take	flight	Some birds take flight.	1.00	n	n	n	-	-
-	some	generator	require	energy	Some generators require energy.	1.00	n	n	n	-	-
-	some	estrogen	support	growth	Some estrogens support growth.	1.00	n	n	n	-	-
-	some	company	provide	benefit	Some companies provide benefits.	1.00	n	n	n	-	-
-	some	head	include	brain	Some heads include brains.	1.00	n	n	n	-	-
-	some	board	use	method	Some boards use methods.	1.00	n	n	n	-	-
-	some	person	make	goods	Some people make goods.	1.00	n	n	n	-	-
-	some	page	include	map	Some pages include maps.	1.00	n	n	n	-	-
-	some	agency	manage	park	Some agencies manage parks.	1.00	n	n	n	-	-
-	some	caffeine	make	problem	Some caffeine makes problems.	1.00	n	n	n	-	-
-	some	museum	show	heritage	Some museums show heritage.	1.00	n	n	n	-	-
-	some	man	join	wife	Some men join wives.	1.00	n	n	n	-	-
-	some	design	gain	attention	Some designs gain attention.	1.00	n	n	n	-	-
-	some	production	need	knowledge	Some production needs knowledge.	1.00	n	n	n	-	-
-	some	substance	used for	preservation	Some substances are used for preservation.	1.00	n	n	n	-	-
-	some	template	create	frame	Some templates create frames.	1.00	n	n	n	-	-
-	some	infection	caused by	bacterium	Some infection is caused by bacteria.	1.00	n	n	n	-	-
-	some	farm	include	pig	Some farms include pigs.	1.00	n	n	n	-	-
-	some	weapon	cause	destruction	Some weapons cause destruction.	1.00	n	n	n	-	-
-	some	child	grow into	woman	Some children grow into women.	1.00	n	n	n	-	-
-	some	contest	draw	attention	Some contests draw attention.	1.00	n	n	n	-	-
-	some	human	consume	vegetable	Some humans consume vegetables.	1.00	n	n	n	-	-
-	some	blood	reach	tissue	Some blood reaches tissue.	1.00	n	n	n	-	-
-	some	disease	affect	skin	Some diseases affect skin.	1.00	n	n	n	-	-
-	some	researcher	make	contribution	Some researchers make contributions.	1.00	n	n	n	-	-
-	some	material	dissolved in	water	Some materials are dissolved in water.	1.00	n	n	n	-	-
-	some	child	live on	street	Some children live on streets.	1.00	n	n	n	-	-
-	some	person	touch	belly	Some people touch bellies.	1.00	n	n	n	-	-
-	some	human	create	pollution	Some humans create pollution.	1.00	n	n	n	-	-
-	some	man	make	wife	Some men make wives.	1.00	n	n	n	-	-
-	some	performance	have	place	Some performance has places.	1.00	n	n	n	-	-
-	some	mother	stay	home	Some mothers stay homes.	1.00	n	n	n	-	-
-	some	shop	sell	beverage	Some shops sell beverages.	1.00	n	n	n	-	-
-	some	climate	characterized by	rainfall	Some climates are characterized by rainfall.	1.00	n	n	n	-	-
-	some	fluid	contained in	vessel	Some fluid is contained in vessels.	1.00	n	n	n	-	-
-	some	job	focused on	health	Some jobs are focused on health.	1.00	n	n	n	-	-
-	some	energy	comes from	heat	Some energy comess from heat.	1.00	n	n	n	-	-
-	some	illness	cause	problem	Some illnesses cause problems.	1.00	n	n	n	-	-
-	some	movie	end	career	Some movies end careers.	1.00	n	n	n	-	-
-	some	hormone	support	growth	Some hormones support growth.	1.00	n	n	n	-	-
-	some	damage	caused by	tornado	Some damage is caused by tornado.	1.00	n	n	n	-	-
-	some	muscle	produce	heat	Some muscles produce heat.	1.00	n	n	n	-	-
-	some	ceremony	indicate	event	Some ceremony indicates events.	1.00	n	n	n	-	-
-	some	calculation	involve	root	Some calculations involve roots.	1.00	n	n	n	-	-
-	some	feature	limit	growth	Some features limit growth.	1.00	n	n	n	-	-
-	some	man	make	food	Some men make food.	1.00	n	n	n	-	-
-	some	caterpillar	shed	skin	Some caterpillars shed skin.	1.00	n	n	n	-	-
-	some	station	provide	service	Some stations provide services.	1.00	n	n	n	-	-
-	some	team	say	club	Some teams say clubs.	1.00	n	n	n	-	-
-	some	topic	related to	conservation	Some topics are related to conservation.	1.00	n	n	n	-	-
-	some	patient	acquire	infection	Some patients acquire infection.	1.00	n	n	n	-	-
-	some	bat	make	noise	Some bats make noise.	1.00	n	n	n	-	-
-	some	painter	get	impression	Some painters get impressions.	1.00	n	n	n	-	-
-	some	whale	become	migration	Some whales become migration.	1.00	n	n	n	-	-
-	some	substance	composed of	hydrocarbon	Some substances are composed of hydrocarbons.	1.00	n	n	n	-	-
-	some	water	turns into	steam	Some water turnss into steam.	1.00	n	n	n	-	-
-	some	utensil	made of	iron	Some utensils are made of irons.	1.00	n	n	n	-	-
-	some	atmosphere	contain	oxygen	Some atmospheres contain oxygen.	1.00	n	n	n	-	-
-	some	vein	came from	liver	Some veins came from livers.	1.00	n	n	n	-	-
-	some	game	include	combat	Some games include combat.	1.00	n	n	n	-	-
-	some	man	get	answer	Some men get answers.	1.00	n	n	n	-	-
-	some	school	make	limit	Some schools make limits.	1.00	n	n	n	-	-
-	some	submarine	suffer	explosion	Some submarines suffer explosions.	1.00	n	n	n	-	-
-	some	place	get	rainfall	Some places get rainfall.	1.00	n	n	n	-	-
-	some	someone	works at	job	Some people works at jobs.	1.00	n	n	n	-	-
-	some	mother	talk to	baby	Some mothers talk to babies.	1.00	n	n	n	-	-
-	some	person	possess	property	Some people possess properties.	1.00	n	n	n	-	-
-	some	gospel	contain	story	Some gospels contain stories.	1.00	n	n	n	-	-
-	some	essay	published in	magazine	Some essays are published in magazines.	1.00	n	n	n	-	-
-	some	evidence	suggest	inflation	Some evidence suggests inflation.	1.00	n	n	n	-	-
-	some	player	complete	stage	Some players complete stages.	1.00	n	n	n	-	-
-	some	engine	consume	pressure	Some engines consume pressure.	1.00	n	n	n	-	-
-	some	list	include	city	Some lists include cities.	1.00	n	n	n	-	-
-	some	problem	cause	disease	Some problems cause diseases.	1.00	n	n	n	-	-
-	some	powder	add	flavor	Some powder adds flavor.	1.00	n	n	n	-	-
-	some	dentist	involve	molar	Some dentists involve molars.	1.00	n	n	n	-	-
-	some	disease	cause	hypertension	Some diseases cause hypertension.	1.00	n	n	n	-	-
-	some	movie	include	animation	Some movies include animation.	1.00	n	n	n	-	-
-	some	exposure	create	dryness	Some exposure creates dryness.	1.00	n	n	n	-	-
-	some	bag	serving as	container	Some bags serving as containers.	1.00	n	n	n	-	-
-	some	horseshoe	protect	hoof	Some horseshoes protect hoofs.	1.00	n	n	n	-	-
-	some	book	provide	summary	Some books provide summaries.	1.00	n	n	n	-	-
-	some	reaction	include	force	Some reaction includes forces.	1.00	n	n	n	-	-
-	some	person	pay	amount	Some people pay amounts.	1.00	n	n	n	-	-
-	some	fuel	produce	smoke	Some fuel produces smoke.	1.00	n	n	n	-	-
-	some	gas	create	burn	Some gases create burns.	1.00	n	n	n	-	-
-	some	predator	grew to	size	Some predators grew to size.	1.00	n	n	n	-	-
-	some	police	set	fire	Some police set fire.	1.00	n	n	n	-	-
-	some	rainfall	produce	mudslide	Some rainfall produces mudslides.	1.00	n	n	n	-	-
-	some	enzyme	produced by	microorganism	Some enzymes are produced by microorganisms.	1.00	n	n	n	-	-
-	some	runner	use	water	Some runners use water.	1.00	n	n	n	-	-
-	some	geologist	make	map	Some geologists make maps.	1.00	n	n	n	-	-
-	some	predator	consume	animal	Some predators consume animals.	1.00	n	n	n	-	-
-	some	jockey	lead	horse	Some jockeys lead horses.	1.00	n	n	n	-	-
-	some	mammal	show	emotion	Some mammals show emotion.	1.00	n	n	n	-	-
-	some	philosopher	improve	theory	Some philosophers improve theories.	1.00	n	n	n	-	-
-	some	scientist	study	path	Some scientists study paths.	1.00	n	n	n	-	-
-	some	trail	join	highway	Some trails join highways.	1.00	n	n	n	-	-
-	some	device	make	energy	Some devices make energy.	1.00	n	n	n	-	-
-	some	case	goes to	court	Some cases goes to courts.	1.00	n	n	n	-	-
-	some	player	consume	card	Some players consume cards.	1.00	n	n	n	-	-
-	some	mother	enjoy	music	Some mothers enjoy music.	1.00	n	n	n	-	-
-	some	surface	form	angle	Some surfaces form angles.	1.00	n	n	n	-	-
-	some	man	possess	property	Some men possess properties.	1.00	n	n	n	-	-
-	some	mother	provide	nourishment	Some mothers provide nourishment.	1.00	n	n	n	-	-
-	some	bag	keep	air	Some bags keep air.	1.00	n	n	n	-	-
-	some	philosopher	see	book	Some philosophers see books.	1.00	n	n	n	-	-
-	some	magazine	specializing in	game	Some magazines specializing in games.	1.00	n	n	n	-	-
-	some	facility	include	theater	Some facilities include theaters.	1.00	n	n	n	-	-
-	some	equation	represent	mass	Some equations represent mass.	1.00	n	n	n	-	-
-	some	surface	consists of	clay	Some surfaces consists of clay.	1.00	n	n	n	-	-
-	some	power	involve	person	Some power involves people.	1.00	n	n	n	-	-
-	some	machine	make	energy	Some machines make energy.	1.00	n	n	n	-	-
-	some	band	perform	song	Some bands perform songs.	1.00	n	n	n	-	-
-	some	ball	used in	sport	Some balls are used in sports.	1.00	n	n	n	-	-
-	some	tornado	create	death	Some tornado creates death.	1.00	n	n	n	-	-
-	some	period	known as	era	Some periods are known as eras.	1.00	n	n	n	-	-
-	some	person	study	biochemistry	Some people study biochemistry.	1.00	n	n	n	-	-
-	some	art	show	horse	Some art shows horses.	1.00	n	n	n	-	-
-	some	detail	remain	mystery	Some details remain mysteries.	1.00	n	n	n	-	-
-	some	hospital	provide	care	Some hospitals provide care.	1.00	n	n	n	-	-
-	some	tissue	allow	growth	Some tissue allows growth.	1.00	n	n	n	-	-
-	some	parent	get	information	Some parents get information.	1.00	n	n	n	-	-
-	some	soldier	need	protection	Some soldiers need protection.	1.00	n	n	n	-	-
-	some	musician	perform	polka	Some musicians perform polkas.	1.00	n	n	n	-	-
-	some	animal	consume	meerkat	Some animals consume meerkats.	1.00	n	n	n	-	-
-	some	doctor	examine	patient	Some doctors examine patients.	1.00	n	n	n	-	-
-	some	advancement	change	life	Some advancement changes life.	1.00	n	n	n	-	-
-	some	player	played in	college	Some players are played in colleges.	1.00	n	n	n	-	-
-	some	engineer	go to	college	Some engineers go to colleges.	1.00	n	n	n	-	-
-	some	baby	get	virus	Some babies get viruses.	1.00	n	n	n	-	-
-	some	bulb	make	light	Some bulbs make light.	1.00	n	n	n	-	-
-	some	president	expect	situation	Some presidents expect situations.	1.00	n	n	n	-	-
-	some	soldier	went to	court	Some soldiers went to courts.	1.00	n	n	n	-	-
-	some	kid	make	toy	Some kids make toys.	1.00	n	n	n	-	-
-	some	scientist	determine	problem	Some scientists determine problems.	1.00	n	n	n	-	-
-	some	animal	live in	ocean	Some animals live in oceans.	1.00	n	n	n	-	-
-	some	water	reach	lake	Some water reaches lakes.	1.00	n	n	n	-	-
-	some	light	pass through	glass	Some light passes through glass.	1.00	n	n	n	-	-
-	some	sound	comes from	movie	Some sound comess from movies.	1.00	n	n	n	-	-
-	some	beef	mixed with	pork	Some beef is mixed with pork.	1.00	n	n	n	-	-
-	some	writer	use	ink	Some writers use ink.	1.00	n	n	n	-	-
-	some	article	relating to	technology	Some articles relating to technology.	1.00	n	n	n	-	-
-	some	page	include	list	Some pages include lists.	1.00	n	n	n	-	-
-	some	villain	turns into	hero	Some villains turns into heros.	1.00	n	n	n	-	-
-	some	parent	call	statement	Some parents call statements.	1.00	n	n	n	-	-
-	some	government	change	decision	Some government changes decisions.	1.00	n	n	n	-	-
-	some	problem	caused by	depression	Some problems are caused by depressions.	1.00	n	n	n	-	-
-	some	patient	experience	pain	Some patients experience pain.	1.00	n	n	n	-	-
-	some	displacement	lead to	energy	Some displacement leads to energy.	1.00	n	n	n	-	-
-	some	survival	depended on	ability	Some survival is depended on ability.	1.00	n	n	n	-	-
-	some	instrument	used in	operation	Some instruments are used in operations.	1.00	n	n	n	-	-
-	some	disease	caused by	parasite	Some diseases are caused by parasites.	1.00	n	n	n	-	-
-	some	scientist	learn	weather	Some scientists learn weather.	1.00	n	n	n	-	-
-	some	river	flows through	city	Some rivers flows through cities.	1.00	n	n	n	-	-
-	some	bill	went into	effect	Some bills went into effects.	1.00	n	n	n	-	-
-	some	manufacturer	make	gun	Some manufacturers make guns.	1.00	n	n	n	-	-
-	some	vehicle	use	energy	Some vehicles use energy.	1.00	n	n	n	-	-
-	some	statement	show	condition	Some statements show conditions.	1.00	n	n	n	-	-
-	some	daughter	get	inheritance	Some daughters get inheritances.	1.00	n	n	n	-	-
-	some	photograph	show	penis	Some photographs show penises.	1.00	n	n	n	-	-
-	some	teacher	focus on	goal	Some teachers focus on goals.	1.00	n	n	n	-	-
-	some	precipitation	occurring in	summer	Some precipitation occurrings in summer.	1.00	n	n	n	-	-
-	some	coach	deliver	news	Some coaches deliver news.	1.00	n	n	n	-	-
-	some	person	buy	phone	Some people buy phones.	1.00	n	n	n	-	-
-	some	box	include	material	Some boxes include materials.	1.00	n	n	n	-	-
-	some	sample	include	impurity	Some samples include impurities.	1.00	n	n	n	-	-
-	some	evidence	represent	idea	Some evidence represents ideas.	1.00	n	n	n	-	-
-	some	garment	made from	fabric	Some garments are made from fabric.	1.00	n	n	n	-	-
-	some	event	precede	incident	Some events precede incidents.	1.00	n	n	n	-	-
-	some	outbreak	make	problem	Some outbreaks make problems.	1.00	n	n	n	-	-
-	some	person	went on	raid	Some people went on raids.	1.00	n	n	n	-	-
-	some	number	cause	trouble	Some numbers cause trouble.	1.00	n	n	n	-	-
-	some	tree	grow in	region	Some trees grow in regions.	1.00	n	n	n	-	-
-	some	dog	measure	pound	Some dogs measure pounds.	1.00	n	n	n	-	-
-	some	energy	comes from	decay	Some energy comess from decay.	1.00	n	n	n	-	-
